"id","name","canton_id","canton_name","ballot_id","ballot_name","yes","no","yes_pct","turnout","ballots_returned","voters","valid_votes"
"1006","Bezirk Sense","10","Fribourg / Freiburg",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",8773,11430,43.424243924,61.846425097,20345,32896,20203
"1007","District de la Veveyse","10","Fribourg / Freiburg",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",2991,4799,38.395378691,65.252774353,7938,12165,7790
"9100","FR-CH de l'étranger","10","Fribourg / Freiburg",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1545,563,73.292220114,30.188413948,2147,7112,2108
"1101","Bezirk Gäu","11","Solothurn",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",2728,5262,34.142678348,58.775450631,8054,13703,7990
"1102","Bezirk Thal","11","Solothurn",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",2077,4364,32.246545567,64.514206239,6494,10066,6441
"1103","Bezirk Bucheggberg","11","Solothurn",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1692,2568,39.718309859,67.920353982,4298,6328,4260
"1104","Bezirk Dorneck","11","Solothurn",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",4483,5215,46.226025985,67.570364238,9795,14496,9698
"1105","Bezirk Gösgen","11","Solothurn",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",3766,5152,42.229199372,56.185534788,8988,15997,8918
"1106","Bezirk Wasseramt","11","Solothurn",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",8144,10920,42.719261435,57.104166667,19187,33600,19064
"1107","Bezirk Lebern","11","Solothurn",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",7147,9664,42.51383023,56.016144507,16932,30227,16811
"1108","Bezirk Olten","11","Solothurn",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",9658,9647,50.028490028,56.284184633,19449,34555,19305
"1109","Bezirk Solothurn","11","Solothurn",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",4849,2468,66.27032937,63.47908418,7375,11618,7317
"1110","Bezirk Thierstein","11","Solothurn",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",2150,4504,32.311391644,62.127541075,6693,10773,6654
"1200","Kanton Basel-Stadt","12","Basel-Stadt",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",41726,21158,66.353921506,60.812961639,63808,104925,62884
"9120","BS-Ausland-CH","12","Basel-Stadt",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1824,642,73.96593674,27.033181522,2493,9222,2466
"1301","Bezirk Arlesheim","13","Basel-Landschaft",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",29500,27911,51.383881138,58.006000824,59158,101986,57411
"1302","Bezirk Laufen","13","Basel-Landschaft",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",3000,5345,35.949670461,61.491354467,8535,13880,8345
"1303","Bezirk Liestal","13","Basel-Landschaft",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",9818,10977,47.213272421,57.726903278,21307,36910,20795
"1304","Bezirk Sissach","13","Basel-Landschaft",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",6914,9486,42.158536585,64.985047963,16733,25749,16400
"1305","Bezirk Waldenburg","13","Basel-Landschaft",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",2329,4471,34.25,61.736049601,6970,11290,6800
"1401","Bezirk Oberklettgau","14","Schaffhausen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1079,1490,42.000778513,79.139270771,2648,3346,2569
"1402","Bezirk Reiat","14","Schaffhausen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1689,2808,37.558372248,78.966101695,4659,5900,4497
"1403","Bezirk Schaffhausen","14","Schaffhausen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",11755,11137,51.34981653,69.926951624,23836,34087,22892
"1404","Bezirk Schleitheim","14","Schaffhausen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",537,1079,33.23019802,73.34517992,1651,2251,1616
"1405","Bezirk Stein","14","Schaffhausen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1230,1546,44.308357349,74.580272823,2843,3812,2776
"1406","Bezirk Unterklettgau","14","Schaffhausen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",961,1749,35.461254613,77.768385461,2760,3549,2710
"1501","Bezirk Hinterland","15","Appenzell Ausserrhoden",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",3957,6489,37.880528432,63.27428296,10501,16596,10446
"1502","Bezirk Mittelland","15","Appenzell Ausserrhoden",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",4373,4356,50.097376561,69.625432798,8848,12708,8729
"1503","Bezirk Vorderland","15","Appenzell Ausserrhoden",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",2512,3824,39.646464646,66.402997502,6380,9608,6336
"1600","Kanton Appenzell Innerrhoden","16","Appenzell Innerrhoden",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",2651,5003,34.635484714,67.021459227,7808,11650,7654
"9160","AI-Ausland-CH","16","Appenzell Innerrhoden",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",75,32,70.093457944,21.696252465,110,507,107
"1721","Wahlkreis St. Gallen","17","St. Gallen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",23568,20035,54.051326744,58.560321644,43987,75114,43603
"1722","Wahlkreis Rorschach","17","St. Gallen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",6430,8513,43.030181356,57.577149858,15038,26118,14943
"1723","Wahlkreis Rheintal","17","St. Gallen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",9117,16452,35.656458993,59.016393443,25668,43493,25569
"1724","Wahlkreis Werdenberg","17","St. Gallen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",5191,8080,39.115364328,60.573737007,13345,22031,13271
"1725","Wahlkreis Sarganserland","17","St. Gallen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",6022,10217,37.083564259,60.876381009,16310,26792,16239
"1726","Wahlkreis See-Gaster","17","St. Gallen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",11909,15702,43.13136069,60.753885106,27835,45816,27611
"1727","Wahlkreis Toggenburg","17","St. Gallen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",7039,14300,32.986550448,69.052672198,21474,31098,21339
"1728","Wahlkreis Wil","17","St. Gallen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",12004,16376,42.29739253,60.526818095,28539,47151,28380
"9170","SG-Ausland-CH","17","St. Gallen",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1812,1011,64.187035069,29.255209408,2836,9694,2823
"1841","Region Albula","18","Graubünden / Grigioni / Grischun",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1649,2020,44.944126465,63.582342954,3745,5890,3669
"1842","Region Bernina","18","Graubünden / Grigioni / Grischun",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",936,1109,45.770171149,57.232361754,2101,3671,2045
"1843","Region Engiadina Bassa / Val Müstair","18","Graubünden / Grigioni / Grischun",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1966,2281,46.291499882,64.678624813,4327,6690,4247
"1844","Region Imboden","18","Graubünden / Grigioni / Grischun",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",4089,4184,49.425843104,58.676244944,8413,14338,8273
"1845","Region Landquart","18","Graubünden / Grigioni / Grischun",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",4816,5926,44.833364364,59.801027659,10940,18294,10742
"1846","Region Maloja","18","Graubünden / Grigioni / Grischun",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",3173,3657,46.456808199,60.491460439,6942,11476,6830
"1847","Region Moesa","18","Graubünden / Grigioni / Grischun",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1178,1865,38.711797568,51.209941138,3132,6116,3043
"1848","Region Plessur","18","Graubünden / Grigioni / Grischun",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",9125,7301,55.552173384,56.229892761,16779,29840,16426
"1849","Region Prättigau / Davos","18","Graubünden / Grigioni / Grischun",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",4721,6367,42.577561328,62.079831933,11229,18088,11088
"1850","Region Surselva","18","Graubünden / Grigioni / Grischun",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",4130,6038,40.617623918,62.208566781,10326,16599,10168
"1851","Region Viamala","18","Graubünden / Grigioni / Grischun",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",2778,3369,45.192776964,62.964454738,6253,9931,6147
"1901","Bezirk Aarau","19","Aargau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",15404,14301,51.8565898,59.906633808,29900,49911,29705
"1902","Bezirk Baden","19","Aargau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",25326,24692,50.633771842,59.261919621,50327,84923,50018
"1903","Bezirk Bremgarten","19","Aargau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",12305,17093,41.856588884,61.050784476,29573,48440,29398
"1904","Bezirk Brugg","19","Aargau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",9047,10338,46.670105752,62.373672764,19503,31268,19385
"1905","Bezirk Kulm","19","Aargau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",4996,10258,32.752065032,58.34792539,15328,26270,15254
"1906","Bezirk Laufenburg","19","Aargau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",5575,8545,39.483002833,62.314774222,14214,22810,14120
"1907","Bezirk Lenzburg","19","Aargau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",10310,13911,42.566368028,59.383296393,24381,41057,24221
"1908","Bezirk Muri","19","Aargau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",5984,10041,37.341653666,65.544546414,16141,24626,16025
"1909","Bezirk Rheinfelden","19","Aargau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",7435,9303,44.419882901,57.39500085,16877,29405,16738
"1910","Bezirk Zofingen","19","Aargau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",9348,15792,37.183770883,56.292067441,25341,45017,25140
"1911","Bezirk Zurzach","19","Aargau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",4766,7779,37.991231566,61.950333726,12623,20376,12545
"9190","AG-Ausland-CH","19","Aargau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1884,804,70.089285714,24.19960651,2706,11182,2688
"2011","Bezirk Arbon","20","Thurgau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",7971,11451,41.041087427,57.737493866,20002,34643,19422
"2012","Bezirk Frauenfeld","20","Thurgau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",12014,15608,43.494316125,63.303303303,28458,44955,27622
"2013","Bezirk Kreuzlingen","20","Thurgau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",6616,8453,43.904705024,63.675213675,15496,24336,15069
"2014","Bezirk Münchwilen","20","Thurgau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",6947,11865,36.928556241,61.17113428,19420,31747,18812
"2015","Bezirk Weinfelden","20","Thurgau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",8284,14740,35.979847116,65.213906699,23597,36184,23024
"9200","TG-Ausland-CH","20","Thurgau",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",784,380,67.35395189,27.474048443,1191,4335,1164
"2101","Distretto di Bellinzona","21","Ticino",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",7063,8430,45.588330214,45.734419223,15836,34626,15493
"2102","Distretto di Blenio","21","Ticino",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",866,1507,36.493889591,50.927096502,2417,4746,2373
"2103","Distretto di Leventina","21","Ticino",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1240,2164,36.42773208,57.958910974,3470,5987,3404
"2104","Distretto di Locarno","21","Ticino",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",9159,11392,44.567174347,49.109045356,20973,42707,20551
"2105","Distretto di Lugano","21","Ticino",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",19836,23777,45.481851741,48.618208936,44333,91186,43613
"2106","Distretto di Mendrisio","21","Ticino",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",7394,9133,44.738912083,49.160278542,16802,34178,16527
"2107","Distretto di Riviera","21","Ticino",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1040,1492,41.074249605,44.201651755,2569,5812,2532
"2108","Distretto di Vallemaggia","21","Ticino",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",982,1442,40.511551155,54.706142289,2476,4526,2424
"2221","District d'Aigle","22","Vaud",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",6491,7578,46.136896723,58.670106048,14329,24423,14069
"2222","District de la Broye-Vully","22","Vaud",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",6155,8599,41.717500339,61.271511296,15025,24522,14754
"2223","District du Gros-de-Vaud","22","Vaud",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",8375,11249,42.677333877,67.536545019,20005,29621,19624
"2224","District du Jura-Nord vaudois","22","Vaud",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",15112,18557,44.884017939,61.656078389,34356,55722,33669
"2225","District de Lausanne","22","Vaud",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",27142,14508,65.166866747,51.590556149,42523,82424,41650
"2226","District de Lavaux-Oron","22","Vaud",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",13310,10704,55.426001499,64.114043355,24489,38196,24014
"2227","District de Morges","22","Vaud",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",15647,15776,49.79473634,65.012361691,32081,49346,31423
"2228","District de Nyon","22","Vaud",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",17771,14863,54.455475884,61.169429098,33215,54300,32634
"2229","District de l'Ouest lausannois","22","Vaud",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",9356,7554,55.328208161,50.039072675,17289,34551,16910
"2230","District de la Riviera-Pays-d'Enhaut","22","Vaud",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",14603,11160,56.682063424,57.491899466,26260,45676,25763
"9220","VD-CH de l'étranger","22","Vaud",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",4607,1594,74.294468634,29.446963676,6299,21391,6201
"2301","Bezirk Brig","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",4618,5755,44.519425431,56.114510943,10820,19282,10373
"2302","District de Conthey","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",3746,6968,34.963599029,60.350198732,11236,18618,10714
"2303","District d'Entremont","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",2053,3976,34.052081606,64.671654198,6224,9624,6029
"2304","Bezirk Goms","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",729,1261,36.633165829,62.455197133,2091,3348,1990
"2305","District d'Hérens","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1889,3600,34.414283112,69.014594138,5722,8291,5489
"2306","Bezirk Leuk","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1947,3651,34.780278671,64.012844646,5781,9031,5598
"2307","District de Martigny","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",6708,10855,38.193930422,61.382059356,18325,29854,17563
"2308","District de Monthey","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",5667,9831,36.566008517,57.302734098,16180,28236,15498
"2309","Bezirk Raron","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1979,3109,38.895440252,62.966507177,5264,8360,5088
"2310","District de Saint-Maurice","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1998,3352,37.345794393,61.878942127,5592,9037,5350
"2311","District de Sierre","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",6994,10012,41.126661178,60.263875332,17905,29711,17006
"2312","District de Sion","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",7237,10085,41.779240272,59.232839402,18268,30841,17322
"2313","Bezirk Visp","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",3990,6343,38.614148844,59.576350866,10772,18081,10333
"9230","VS-CH de l'étranger","23","Valais / Wallis",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",1300,438,74.798619102,27.541808495,1861,6757,1738
"2400","Canton de Neuchâtel","24","Neuchâtel",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",31522,28398,52.606809079,53.816679321,60956,113266,59920
"2500","Canton de Genève","25","Genève",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",76448,49320,60.784937345,53.559378238,129212,241250,125768
"9250","GE-CH de l'étranger","25","Genève",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",5958,2483,70.584054022,28.897223804,8629,29861,8441
"2601","District de Delémont","26","Jura",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",6613,8224,44.57100492,56.878008424,15125,26592,14837
"2602","District des Franches-Montagnes","26","Jura",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",2088,3187,39.582938389,65.284533074,5369,8224,5275
"2603","District de Porrentruy","26","Jura",6440,"Loi fédérale sur la réduction des émissions de gaz à effet de serre (Loi sur le CO2)",4311,6691,39.183784766,58.317708333,11197,19200,11002
"101","Bezirk Affoltern","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",13580,9708,58.313294401,65.986109949,23658,35853,23288
"102","Bezirk Andelfingen","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",8704,6777,56.223758155,70.502633693,15794,22402,15481
"103","Bezirk Bülach","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",30519,19016,61.610982134,55.428098261,50204,90575,49535
"104","Bezirk Dielsdorf","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",18312,11388,61.656565657,56.229572493,30107,53543,29700
"105","Bezirk Hinwil","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",20276,18134,52.788336371,61.893654496,39006,63021,38410
"106","Bezirk Horgen","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",26354,18374,58.920586657,60.915167508,45475,74653,44728
"107","Bezirk Meilen","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",26131,16332,61.538280385,64.545549848,43099,66773,42463
"108","Bezirk Pfäffikon","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",14423,10895,56.96737499,64.22889914,25759,40105,25318
"109","Bezirk Uster","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",27971,20538,57.661464883,60.549962508,49258,81351,48509
"110","Bezirk Winterthur","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",37048,30746,54.647903944,62.336772239,69124,110888,67794
"111","Bezirk Dietikon","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",15163,10506,59.071253263,52.730815287,25981,49271,25669
"112","Bezirk Zürich","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",59641,77513,43.484696035,59.720874979,139757,234017,137154
"9010","ZH-Ausland-CH","1","Zürich",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",4734,3433,57.964981021,26.164705882,8340,31875,8167
"241","Arrondissement administratif Jura bernois","2","Bern / Berne",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",12788,8327,60.563580393,59.561709551,21852,36688,21115
"242","Verwaltungskreis Biel/Bienne","2","Bern / Berne",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",17610,14941,54.099720439,52.702274599,33272,63132,32551
"243","Verwaltungskreis Seeland","2","Bern / Berne",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",21010,13839,60.288673994,64.283910534,35639,55440,34849
"244","Verwaltungskreis Oberaargau","2","Bern / Berne",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",20728,15627,57.015541191,62.205254129,36986,59458,36355
"245","Verwaltungskreis Emmental","2","Bern / Berne",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",26763,20345,56.812006453,63.397720993,48181,75998,47108
"246","Verwaltungskreis Bern-Mittelland","2","Bern / Berne",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",95598,86026,52.635114302,63.566278577,185850,292372,181624
"247","Verwaltungskreis Thun","2","Bern / Berne",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",28060,21645,56.453073131,61.419390756,50749,82627,49705
"248","Verwaltungskreis Obersimmental-Saanen","2","Bern / Berne",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3638,4239,46.185095849,69.099735968,8113,11741,7877
"249","Verwaltungskreis Frutigen-Niedersimmental","2","Bern / Berne",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",10331,10314,50.041172197,67.031294588,21141,31539,20645
"250","Verwaltungskreis Interlaken-Oberhasli","2","Bern / Berne",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",11314,9204,55.141826689,61.284291098,20977,34229,20518
"311","Wahlkreis Luzern-Stadt","3","Luzern",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",15851,14991,51.394202711,58.989910335,31513,53421,30842
"312","Wahlkreis Luzern-Land","3","Luzern",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",26330,17782,59.688973522,64.20098494,44976,70055,44112
"313","Wahlkreis Hochdorf","3","Luzern",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",17056,11972,58.757062147,64.318872017,29651,46100,29028
"314","Wahlkreis Sursee","3","Luzern",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",21722,14115,60.613332589,70.291902965,37060,52723,35837
"315","Wahlkreis Willisau","3","Luzern",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",14471,10159,58.753552578,68.181081081,25227,37000,24630
"316","Wahlkreis Entlebuch","3","Luzern",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",6483,6341,50.553649407,77.299343467,13069,16907,12824
"9030","LU-Ausland-CH","3","Luzern",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",911,656,58.136566688,28.392701998,1634,5755,1567
"400","Kanton Uri","4","Uri",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",8795,7614,53.598634895,63.458333333,16753,26400,16409
"9040","UR-Ausland-CH","4","Uri",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",98,56,63.636363636,32.916666667,158,480,154
"501","Bezirk Einsiedeln","5","Schwyz",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3692,4515,44.985987572,72.819205065,8281,11372,8207
"502","Bezirk Gersau","5","Schwyz",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",571,441,56.422924901,65.612903226,1017,1550,1012
"503","Bezirk Höfe","5","Schwyz",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",6961,4968,58.353592087,65.437938346,12036,18393,11929
"504","Bezirk Küssnacht (SZ)","5","Schwyz",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",3655,2448,59.888579387,70.884915177,6184,8724,6103
"505","Bezirk March","5","Schwyz",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",9132,8625,51.427606015,63.08552539,17939,28436,17757
"506","Bezirk Schwyz","5","Schwyz",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",12382,14800,45.552203664,71.760250718,27477,38290,27182
"600","Kanton Obwalden","6","Obwalden",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",10465,8120,56.308851224,71.232167936,19274,27058,18585
"700","Kanton Nidwalden","7","Nidwalden",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",11712,9341,55.631026457,68.084904766,21555,31659,21053
"800","Kanton Glarus","8","Glarus",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",7953,7554,51.286515767,59.270127916,15754,26580,15507
"900","Kanton Zug","9","Zug",6450,"Loi fédérale sur les mesures policières de lutte contre le terrorisme (MPT)",30608,21327,58.935207471,67.240230621,52481,78050,51935
